Recorder Data Information,Test Reference Number,22_02_21_ETC_TB10_6,Source Frequency,10 Hz,
,Recorder Name,Legislative_Recorder,Destination Frequency,10 Hz,

Sr No,Rec.Index,TimeStamp,ESpeedDemand,SPEED,EngineSpeed,GearSet,RT_GEAR_Fdbk,Clutch_Demand,ETorqueDemand,TORQUE,TorqueDemand,ThrottleDemand,THROTTLESET,THROTTLEFB,CATS_Humidity,CATS_Press,CATS_Temp,T_Oil,POWER obs,Fuel_Flow,FUEL_DENSITY,RT_StepMode,OBD_ENGINERPM,OBD_KMPH,OBD_Abs_Baro_Press,OBD_AbsoluteLoadValue,OBD_AirFlowRate,OBD_Amb_Air_Temp,OBD_AmbientAirTemp,OBD_Cal_Load,OBD_CatalystTemp1,OBD_CatalystTemp2,OBD_Cmd_Evp_Purge,OBD_CommandEGR,OBD_Ctrl_Mode_Voltage,OBD_Dist_Aftr_DTC_Cleared,OBD_EGR_ERROR,OBD_Eng_AirIntak_Temp,OBD_Eng_Cool_Temp,OBD_FA_Smoke,OBD_FuelSystem_Status,OBD_Intak_Manfol_Abs_Press,OBD_KM_MIL_ON,OBD_LTFT_Bank_1,OBD_MIL_STATUS,OBD_No_Of_Warmups,OBD_O2SensorCnt_B2,OBD_OxygenSensor1,OBD_RelativeTrtlPosition,OBD_SecondaryAirStatus,OBD_Standard,OBD_STFT_Bank_1,OBD_Throttle_Position,OBD_Tim_Aftr_DTC_Cleared,OBD_Tim_Aftr_MIL_ON,OBD_TimeSinceEngineStart,OBD_Timing_Advance,Gear_FB_ohm,Current_Gear,STEPMODE,RT_ProgStepIndex,CURSTEPINDEX,
Count= 677,,,RPM,RPM,RPM,--,--,--,Nm,Nm,Nm,%,%,%,%,hPa,°C,°C,kW,Kg/hr,Kg/m³,--,RPM,km/h,kPa,%,g/hr,°C,°C,Nm,°C,°C,%,%,--,km,%,°C,°C,--,--,kPa,km,%,--,--,--,--,%,°,--,%,%,min,min,sec,°,--,--,--,--,--,
581,581,22/02/2021 22:04:32:279,15,15,1661,0,1,2,1.7,0.25,0.00,0.00,2,0.12,64,910.5,23.24,38.080,0.00,0.00,0.000,5,1633,0,#####,#####,#####,0.00,#####,43.57,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,59,59,
582,582,22/02/2021 22:04:32:379,15,15,1661,0,1,2,1.7,0.25,0.00,0.00,2,0.12,64,910.5,23.24,38.080,0.00,0.00,0.000,5,1631,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,59,59,
583,583,22/02/2021 22:04:32:479,15,15,1661,0,1,2,1.7,0.25,0.00,0.00,2,0.12,64,910.5,23.24,38.070,0.00,0.00,0.000,5,1631,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,59,59,
584,584,22/02/2021 22:04:32:579,15,15,1661,0,1,2,1.7,0.26,0.00,0.00,2,0.12,64,910.5,23.24,38.070,0.00,0.00,0.000,5,1588,0,#####,#####,#####,0.00,#####,44.75,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-7,10,#####,0.00,#####,6.00,88888,0,5,59,59,
585,585,22/02/2021 22:04:32:679,15,15,1621,0,1,2,1.7,0.26,0.00,0.00,2,0.12,64,910.5,23.24,38.070,0.00,0.00,0.000,5,1588,0,#####,#####,#####,0.00,#####,44.75,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-7,10,#####,0.00,#####,6.00,88888,0,5,59,59,
586,586,22/02/2021 22:04:32:779,15,15,1621,0,1,2,1.7,0.26,0.00,0.00,2,0.12,64,910.5,23.24,38.130,0.00,0.00,0.000,5,1662,0,#####,#####,#####,0.00,#####,45.14,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-8,10,#####,0.00,#####,5.00,88888,0,5,59,59,
587,587,22/02/2021 22:04:32:879,15,15,1621,0,1,2,1.7,0.26,0.00,0.00,2,0.12,64,910.5,23.24,38.130,0.00,0.00,0.000,5,1662,0,#####,#####,#####,0.00,#####,45.14,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-8,10,#####,0.00,#####,5.00,88888,0,5,59,59,
588,588,22/02/2021 22:04:32:979,15,15,1621,0,1,2,1.7,0.27,0.00,0.00,2,0.12,64,910.5,23.24,38.130,0.00,0.00,0.000,5,1662,0,#####,#####,#####,0.00,#####,45.53,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-7,10,#####,0.00,#####,6.00,88888,0,5,59,59,
589,589,22/02/2021 22:04:33:79,15,15,1621,0,1,2,1.7,0.28,0.00,0.00,2,0.12,64,910.5,23.24,38.160,0.00,0.00,0.000,5,1662,0,#####,#####,#####,0.00,#####,45.53,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-7,10,#####,0.00,#####,6.00,88888,0,5,59,59,
590,590,22/02/2021 22:04:33:179,15,15,1621,0,1,2,1.7,0.29,0.00,0.00,2,0.12,64,910.5,23.24,38.160,0.00,0.00,0.000,5,1662,0,#####,#####,#####,0.00,#####,45.53,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-7,10,#####,0.00,#####,6.00,88888,0,5,59,59,
591,591,22/02/2021 22:04:33:279,15,15,1600,0,1,2,1.7,0.29,0.00,0.00,2,0.12,64,910.5,23.24,38.180,0.00,0.00,0.000,5,1611,0,#####,#####,#####,0.00,#####,45.53,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,6.00,88888,0,5,60,60,
592,592,22/02/2021 22:04:33:379,15,15,1600,0,1,2,1.7,0.29,0.00,0.00,2,0.12,64,910.5,23.24,38.180,0.00,0.00,0.000,5,1611,0,#####,#####,#####,0.00,#####,45.53,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,6.00,88888,0,5,60,60,
593,593,22/02/2021 22:04:33:479,15,15,1600,0,1,2,1.7,0.30,0.00,0.00,2,0.12,64,910.5,23.24,38.170,0.00,0.00,0.000,5,1531,0,#####,#####,#####,0.00,#####,51.42,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,71.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-4,10,#####,0.00,#####,5.00,88888,0,5,60,60,
594,594,22/02/2021 22:04:33:579,15,15,1600,0,1,2,1.7,0.30,0.00,0.00,2,0.12,64,910.5,23.24,38.170,0.00,0.00,0.000,5,1531,0,#####,#####,#####,0.00,#####,51.42,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,71.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-4,10,#####,0.00,#####,5.00,88888,0,5,60,60,
595,595,22/02/2021 22:04:33:679,15,15,1600,0,1,2,1.7,0.30,0.00,0.00,2,0.12,64,910.5,23.24,38.210,0.00,0.00,0.000,5,1683,0,#####,#####,#####,0.00,#####,43.18,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-6,10,#####,0.00,#####,5.00,88888,0,5,60,60,
596,596,22/02/2021 22:04:33:779,15,15,1610,0,1,2,1.7,0.30,0.00,0.00,2,0.12,64,910.5,23.24,38.230,0.00,0.00,0.000,5,1683,0,#####,#####,#####,0.00,#####,43.18,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-6,10,#####,0.00,#####,5.00,88888,0,5,60,60,
597,597,22/02/2021 22:04:33:879,15,15,1610,0,1,2,1.7,0.31,0.00,0.00,2,0.12,64,910.5,23.24,38.230,0.00,0.00,0.000,5,1669,0,#####,#####,#####,0.00,#####,44.35,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-4,10,#####,0.00,#####,4.50,88888,0,5,60,60,
598,598,22/02/2021 22:04:33:979,15,15,1610,0,1,2,1.7,0.31,0.00,0.00,2,0.12,64,910.5,23.24,38.230,0.00,0.00,0.000,5,1669,0,#####,#####,#####,0.00,#####,44.35,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-4,10,#####,0.00,#####,4.50,88888,0,5,60,60,
599,599,22/02/2021 22:04:34:79,15,15,1610,0,1,2,1.7,0.30,0.00,0.00,2,0.12,64,910.5,23.24,38.250,0.00,0.00,0.000,5,1716,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,60,60,
600,600,22/02/2021 22:04:34:179,15,15,1610,0,1,2,1.7,0.30,0.00,0.00,2,0.12,64,910.5,23.24,38.250,0.00,0.00,0.000,5,1716,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,60,60,
601,601,22/02/2021 22:04:34:279,15,15,1647,0,1,2,1.8,0.31,0.00,0.00,2,0.12,64,910.5,23.24,38.250,0.00,0.00,0.000,5,1544,0,#####,#####,#####,0.00,#####,45.14,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-7,10,#####,0.00,#####,5.00,88888,0,5,61,61,
602,602,22/02/2021 22:04:34:379,16,15,1647,0,1,2,1.8,0.31,0.00,0.00,2,0.13,64,910.5,23.24,38.250,0.00,0.00,0.000,5,1544,0,#####,#####,#####,0.00,#####,45.14,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-7,10,#####,0.00,#####,5.00,88888,0,5,61,61,
603,603,22/02/2021 22:04:34:479,16,15,1647,0,1,2,1.9,0.30,0.00,0.00,2,0.13,64,910.5,23.24,38.250,0.00,0.00,0.000,5,1668,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-8,10,#####,0.00,#####,5.00,88888,0,5,61,61,
604,604,22/02/2021 22:04:34:579,16,15,1647,0,1,2,2.0,0.30,0.00,0.00,2,0.14,64,910.5,23.24,38.250,0.00,0.00,0.000,5,1668,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-8,10,#####,0.00,#####,5.00,88888,0,5,61,61,
605,605,22/02/2021 22:04:34:679,16,16,1647,0,1,2,2.1,0.29,0.00,0.00,2,0.14,64,910.5,23.24,38.260,0.00,0.00,0.000,5,1676,0,#####,#####,#####,0.00,#####,43.57,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,61,61,
606,606,22/02/2021 22:04:34:779,17,16,1649,0,1,2,2.1,0.28,0.00,0.00,2,0.15,64,910.5,23.24,38.260,0.00,0.00,0.000,5,1676,0,#####,#####,#####,0.00,#####,43.57,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,61,61,
607,607,22/02/2021 22:04:34:879,17,16,1649,0,1,2,2.2,0.28,0.00,0.00,2,0.16,64,910.5,23.24,38.260,0.00,0.00,0.000,5,1663,0,#####,#####,#####,0.00,#####,46.32,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-4,10,#####,0.00,#####,5.00,88888,0,5,61,61,
608,608,22/02/2021 22:04:34:979,17,17,1649,0,1,2,2.3,0.27,0.00,0.00,2,0.16,64,910.5,23.25,38.230,0.00,0.00,0.000,5,1663,0,#####,#####,#####,0.00,#####,46.32,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-4,10,#####,0.00,#####,5.00,88888,0,5,61,61,
609,609,22/02/2021 22:04:35:79,18,17,1649,0,1,2,2.3,0.27,0.00,0.00,2,0.17,64,910.5,23.25,38.230,0.00,0.00,0.000,5,1569,0,#####,#####,#####,0.00,#####,45.14,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-6,10,#####,0.00,#####,5.00,88888,0,5,61,61,
610,610,22/02/2021 22:04:35:179,18,17,1649,0,1,2,2.4,0.26,0.00,0.00,9,0.18,64,910.5,23.25,38.230,0.00,0.00,0.000,5,1569,0,#####,#####,#####,0.00,#####,45.14,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-6,10,#####,0.00,#####,5.00,88888,0,5,61,61,
611,611,22/02/2021 22:04:35:279,21,18,1565,0,1,9,3.0,0.25,0.00,0.00,9,0.23,64,910.5,23.25,38.240,0.00,0.00,0.000,5,1544,0,#####,#####,#####,0.00,#####,47.10,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,69.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-8,10,#####,0.00,#####,6.00,88888,0,5,62,62,
612,612,22/02/2021 22:04:35:379,24,18,1565,0,1,9,3.7,0.24,0.00,0.00,9,0.28,64,910.5,23.25,38.240,0.00,0.00,0.000,5,1544,0,#####,#####,#####,0.00,#####,47.10,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,69.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-8,10,#####,0.00,#####,6.00,88888,0,5,62,62,
613,613,22/02/2021 22:04:35:479,28,21,1565,0,1,9,4.4,0.23,0.00,0.00,9,0.34,64,910.5,23.25,38.240,0.00,0.00,0.000,5,1632,0,#####,#####,#####,0.00,#####,45.14,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-6,10,#####,0.00,#####,6.00,88888,0,5,62,62,
614,614,22/02/2021 22:04:35:579,31,24,1565,0,1,9,5.1,0.21,0.00,0.00,9,0.40,64,910.5,23.25,38.220,0.00,0.00,0.000,5,1632,0,#####,#####,#####,0.00,#####,45.14,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-6,10,#####,0.00,#####,6.00,88888,0,5,62,62,
615,615,22/02/2021 22:04:35:679,34,28,1565,0,1,9,5.8,0.20,0.00,0.00,9,0.46,64,910.5,23.25,38.200,0.00,0.00,0.000,5,1469,0,#####,#####,#####,0.00,#####,50.24,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,70.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,62,62,
616,616,22/02/2021 22:04:35:779,38,31,1595,0,1,9,6.5,0.21,0.00,0.00,9,0.51,64,910.5,23.25,38.200,0.00,0.00,0.000,5,1469,0,#####,#####,#####,0.00,#####,50.24,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,70.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,62,62,
617,617,22/02/2021 22:04:35:879,41,35,1595,0,1,9,7.2,0.21,0.00,0.00,9,0.57,64,910.5,23.25,38.200,0.00,0.00,0.000,5,1676,0,#####,#####,#####,0.00,#####,44.35,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-7,10,#####,0.00,#####,5.00,88888,0,5,62,62,
618,618,22/02/2021 22:04:35:979,44,38,1595,0,1,9,7.9,0.21,0.00,0.00,9,0.63,64,910.5,23.25,38.180,0.00,0.00,0.000,5,1676,0,#####,#####,#####,0.00,#####,44.35,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-7,10,#####,0.00,#####,5.00,88888,0,5,62,62,
619,619,22/02/2021 22:04:36:79,48,41,1595,0,1,9,8.6,0.22,0.00,0.00,9,0.68,64,910.5,23.25,38.190,0.00,0.00,0.000,5,1669,0,#####,#####,#####,0.00,#####,45.92,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,69.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,62,62,
620,620,22/02/2021 22:04:36:179,51,45,1595,0,1,9,9.3,0.21,0.00,0.00,17,0.74,64,910.5,23.25,38.190,0.00,0.00,0.000,5,1669,0,#####,#####,#####,0.00,#####,45.92,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,69.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,62,62,
621,621,22/02/2021 22:04:36:279,57,48,1645,0,1,17,10.0,0.22,0.00,0.00,17,0.80,64,910.5,23.25,38.180,0.00,0.00,0.000,5,1656,0,#####,#####,#####,0.00,#####,45.14,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-3,10,#####,0.00,#####,5.00,88888,0,5,63,63,
622,622,22/02/2021 22:04:36:379,64,52,1645,0,1,17,10.7,0.20,0.00,0.00,17,0.86,64,910.5,23.25,38.180,0.00,0.00,0.000,5,1656,0,#####,#####,#####,0.00,#####,45.14,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-3,10,#####,0.00,#####,5.00,88888,0,5,63,63,
623,623,22/02/2021 22:04:36:479,70,58,1645,0,1,17,11.5,0.18,0.00,0.00,17,0.92,64,910.5,23.25,38.180,0.00,0.00,0.000,5,1614,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-6,10,#####,0.00,#####,5.00,88888,0,5,63,63,
624,624,22/02/2021 22:04:36:579,77,64,1645,0,1,17,12.3,0.17,0.00,0.00,17,0.99,64,910.5,23.25,38.180,0.00,0.00,0.000,5,1614,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-6,10,#####,0.00,#####,5.00,88888,0,5,63,63,
625,625,22/02/2021 22:04:36:679,84,71,1645,0,1,17,13.0,0.15,0.00,0.00,17,1.05,64,910.5,23.25,38.170,0.00,0.00,0.000,5,1524,0,#####,#####,#####,0.00,#####,45.14,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,69.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,63,63,
626,626,22/02/2021 22:04:36:779,90,78,1645,0,1,17,13.8,0.13,0.00,0.00,17,1.12,64,910.5,23.25,38.170,0.00,0.00,0.000,5,1524,0,#####,#####,#####,0.00,#####,45.14,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,69.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,63,63,
627,627,22/02/2021 22:04:36:879,97,85,1621,0,1,17,14.6,0.12,0.00,0.00,17,1.18,64,910.5,23.25,38.170,0.00,0.00,0.000,5,1524,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-4,10,#####,0.00,#####,5.00,88888,0,5,63,63,
628,628,22/02/2021 22:04:36:979,104,91,1621,0,1,17,15.3,0.12,0.00,0.00,17,1.24,64,910.5,23.25,38.150,0.00,0.00,0.000,5,1524,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-4,10,#####,0.00,#####,5.00,88888,0,5,63,63,
629,629,22/02/2021 22:04:37:79,110,98,1621,0,1,17,16.1,0.13,0.00,0.00,17,1.30,64,910.5,23.25,38.150,0.00,0.00,0.000,5,1651,0,#####,#####,#####,0.00,#####,45.53,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-3,10,#####,0.00,#####,5.00,88888,0,5,63,63,
630,630,22/02/2021 22:04:37:179,117,105,1621,0,1,1,16.8,0.13,0.00,0.00,12,1.36,64,910.5,23.25,38.160,0.00,0.00,0.000,4,1651,0,#####,#####,#####,0.00,#####,45.53,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-3,10,#####,0.00,#####,5.00,88888,0,5,63,63,
631,631,22/02/2021 22:04:37:279,116,111,1621,0,1,0,16.8,0.13,0.00,0.00,12,0.00,64,910.5,23.25,38.160,0.00,0.00,0.000,4,1676,0,#####,#####,#####,0.00,#####,43.57,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,4.50,88888,0,5,64,64,
632,632,22/02/2021 22:04:37:379,116,115,1668,0,1,0,16.8,0.13,0.00,0.00,12,0.00,64,910.5,23.25,38.160,0.00,0.00,0.000,4,1676,0,#####,#####,#####,0.00,#####,43.57,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,4.50,88888,0,5,64,64,
633,633,22/02/2021 22:04:37:479,116,116,1668,0,1,0,16.8,0.14,0.00,0.00,12,0.00,64,910.5,23.25,38.160,0.00,0.00,0.000,4,1695,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,6.00,88888,0,5,64,64,
634,634,22/02/2021 22:04:37:579,116,116,1668,0,1,0,16.8,0.16,0.00,0.00,12,0.00,64,910.5,23.25,38.150,0.00,0.00,0.000,4,1695,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,6.00,88888,0,5,64,64,
635,635,22/02/2021 22:04:37:679,116,116,1668,0,1,0,16.8,0.17,0.00,0.00,12,0.00,64,910.5,23.25,38.150,0.00,0.00,0.000,4,1575,0,#####,#####,#####,0.00,#####,44.35,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-3,10,#####,0.00,#####,5.00,88888,0,5,64,64,
636,636,22/02/2021 22:04:37:779,116,116,1668,0,1,0,16.8,0.16,0.00,0.00,12,0.00,64,910.5,23.26,38.150,0.00,0.00,0.000,4,1575,0,#####,#####,#####,0.00,#####,44.35,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-3,10,#####,0.00,#####,5.00,88888,0,5,64,64,
637,637,22/02/2021 22:04:37:879,116,116,1665,0,1,0,16.8,0.14,0.00,0.00,12,0.00,64,910.5,23.26,38.150,0.00,0.00,0.000,4,1688,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,64,64,
638,638,22/02/2021 22:04:37:979,130,116,1665,1,1,12,3.7,0.13,0.00,0.00,12,0.29,64,910.5,23.26,38.130,0.00,0.00,0.000,5,1688,0,#####,#####,#####,0.00,#####,43.96,#####,#####,#####,#####,15,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,64,64,
639,639,22/02/2021 22:04:38:79,145,119,1665,1,1,12,7.7,0.12,0.00,0.00,12,0.62,64,910.5,23.26,38.130,0.00,0.00,0.000,5,1684,0,#####,#####,#####,0.00,#####,45.53,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,6.00,88888,0,5,64,64,
640,640,22/02/2021 22:04:38:179,161,131,1665,1,1,12,11.7,0.04,0.00,0.00,2,0.95,64,910.5,23.26,38.130,0.00,0.00,0.000,5,1684,0,#####,#####,#####,0.00,#####,45.53,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,6.00,88888,0,5,64,64,
641,641,22/02/2021 22:04:38:279,162,147,1665,1,1,2,11.1,-0.01,0.00,0.00,2,0.91,64,910.5,23.26,38.130,-0.00,0.00,0.000,5,1598,0,#####,#####,#####,0.00,#####,43.57,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,65,65,
642,642,22/02/2021 22:04:38:379,162,158,1621,1,1,2,10.1,-0.02,0.00,0.00,2,0.83,64,910.5,23.26,38.130,-0.00,0.00,0.000,5,1598,0,#####,#####,#####,0.00,#####,43.57,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,68.000,7980.0,-15,1,#####,1,#####,0,0.00,31.00,-5,10,#####,0.00,#####,5.00,88888,0,5,65,65,
643,643,22/02/2021 22:04:38:479,162,162,1621,1,1,2,9.1,-0.01,0.00,0.00,2,0.74,64,910.5,23.26,38.130,-0.00,0.00,0.000,5,1683,0,#####,#####,#####,0.00,#####,45.53,#####,#####,#####,#####,14,#####,#####,35.000,61.00,0.00,2,67.000,7980.0,-14,1,#####,1,#####,0,0.00,31.00,-4,10,#####,0.00,#####,5.00,88888,0,5,65,65,
