Recorder Data Information,Test Reference Number,22_02_21_ETC_TB10_5,Source Frequency,10 Hz,
,Recorder Name,Legislative_Recorder,Destination Frequency,10 Hz,

Sr No,Rec.Index,TimeStamp,ESpeedDemand,SPEED,EngineSpeed,GearSet,RT_GEAR_Fdbk,Clutch_Demand,ETorqueDemand,TORQUE,TorqueDemand,ThrottleDemand,THROTTLESET,THROTTLEFB,CATS_Humidity,CATS_Press,CATS_Temp,T_Oil,POWER obs,Fuel_Flow,FUEL_DENSITY,RT_StepMode,OBD_ENGINERPM,OBD_KMPH,OBD_Abs_Baro_Press,OBD_AbsoluteLoadValue,OBD_AirFlowRate,OBD_Amb_Air_Temp,OBD_AmbientAirTemp,OBD_Cal_Load,OBD_CatalystTemp1,OBD_CatalystTemp2,OBD_Cmd_Evp_Purge,OBD_CommandEGR,OBD_Ctrl_Mode_Voltage,OBD_Dist_Aftr_DTC_Cleared,OBD_EGR_ERROR,OBD_Eng_AirIntak_Temp,OBD_Eng_Cool_Temp,OBD_FA_Smoke,OBD_FuelSystem_Status,OBD_Intak_Manfol_Abs_Press,OBD_KM_MIL_ON,OBD_LTFT_Bank_1,OBD_MIL_STATUS,OBD_No_Of_Warmups,OBD_O2SensorCnt_B2,OBD_OxygenSensor1,OBD_RelativeTrtlPosition,OBD_SecondaryAirStatus,OBD_Standard,OBD_STFT_Bank_1,OBD_Throttle_Position,OBD_Tim_Aftr_DTC_Cleared,OBD_Tim_Aftr_MIL_ON,OBD_TimeSinceEngineStart,OBD_Timing_Advance,Gear_FB_ohm,Current_Gear,STEPMODE,RT_ProgStepIndex,CURSTEPINDEX,
Count= 4729,,,RPM,RPM,RPM,--,--,--,Nm,Nm,Nm,%,%,%,%,hPa,°C,°C,kW,Kg/hr,Kg/m³,--,RPM,km/h,kPa,%,g/hr,°C,°C,Nm,°C,°C,%,%,--,km,%,°C,°C,--,--,kPa,km,%,--,--,--,--,%,°,--,%,%,min,min,sec,°,--,--,--,--,--,
60,60,22/02/2021 21:31:14:313,321,191,1976,1,1,42,41.8,-0.09,0.00,0.00,27,3.42,65,910.3,22.59,45.880,-0.00,0.00,0.000,5,2022,0,#####,#####,#####,0.00,#####,36.90,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,57.000,7968.0,-16,1,#####,1,#####,0,0.00,31.00,-3,10,#####,0.00,#####,24.00,88888,0,5,6,7,
61,61,22/02/2021 21:31:14:413,331,230,1976,1,1,27,40.5,-0.33,0.00,0.00,27,3.55,65,910.3,22.59,45.880,-0.01,0.00,0.000,5,1951,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,58.000,7968.0,-17,1,#####,1,#####,0,0.00,31.00,-4,10,#####,0.00,#####,24.00,88888,1,5,7,7,
62,62,22/02/2021 21:31:14:513,342,270,1976,1,1,27,39.0,-0.83,0.00,0.00,27,3.76,65,910.3,22.59,45.870,-0.02,0.00,0.000,5,1951,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,58.000,7968.0,-17,1,#####,1,#####,0,0.00,31.00,-4,10,#####,0.00,#####,24.00,88888,1,5,7,7,
63,63,22/02/2021 21:31:14:613,353,310,1989,1,1,27,37.4,-1.37,0.00,0.00,27,3.96,65,910.3,22.59,45.870,-0.04,0.00,0.000,5,1975,0,#####,#####,#####,0.00,#####,38.47,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,64.000,7968.0,-17,1,#####,1,#####,0,0.00,31.00,-2,12,#####,0.00,#####,24.00,88888,2,5,7,7,
64,64,22/02/2021 21:31:14:713,364,340,1989,1,1,27,35.9,-1.27,0.00,0.00,27,4.10,65,910.3,22.59,45.820,-0.05,0.00,0.000,5,1975,0,#####,#####,#####,0.00,#####,38.47,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,64.000,7968.0,-17,1,#####,1,#####,0,0.00,31.00,-2,12,#####,0.00,#####,24.00,88888,2,5,7,7,
65,65,22/02/2021 21:31:14:813,375,356,1989,1,1,27,34.4,-1.09,0.00,0.00,27,4.22,65,910.3,22.59,45.820,-0.04,0.00,0.000,5,2312,0,#####,#####,#####,0.00,#####,38.07,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,64.000,7968.0,-14,1,#####,1,#####,2,0.00,31.00,-1,12,#####,0.00,#####,24.00,88888,2,5,7,7,
66,66,22/02/2021 21:31:14:913,385,367,1989,1,1,27,32.9,-0.99,0.00,0.00,27,4.34,65,910.3,22.60,45.760,-0.04,0.00,0.000,5,2312,0,#####,#####,#####,0.00,#####,38.07,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,64.000,7968.0,-14,1,#####,1,#####,2,0.00,31.00,-1,12,#####,0.00,#####,24.00,88888,2,5,7,7,
67,67,22/02/2021 21:31:15:10,396,373,1989,1,1,27,31.4,-2.17,0.00,0.00,27,4.55,65,910.3,22.60,45.760,-0.08,0.00,0.000,5,2312,0,#####,#####,#####,0.00,#####,37.68,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,64.000,7968.0,-13,1,#####,1,#####,2,0.00,31.00,1,13,#####,0.00,#####,27.00,88888,2,5,7,7,
68,68,22/02/2021 21:31:15:113,407,371,2495,1,1,27,29.9,-9.38,0.00,0.00,27,7.11,65,910.3,22.60,45.730,-0.36,0.00,0.000,5,2312,0,#####,#####,#####,0.00,#####,37.68,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,64.000,7968.0,-13,1,#####,1,#####,2,0.00,31.00,1,13,#####,0.00,#####,27.00,88888,2,5,7,7,
69,69,22/02/2021 21:31:15:213,418,389,2495,1,1,27,28.4,-16.01,0.00,0.00,27,10.64,65,910.3,22.60,45.730,-0.65,0.00,0.000,5,2752,0,#####,#####,#####,0.00,#####,29.83,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,59.000,7968.0,-10,1,#####,1,#####,3,0.00,31.00,4,13,#####,0.00,#####,40.50,88888,2,5,7,7,
70,70,22/02/2021 21:31:15:313,429,411,2495,1,1,12,27.0,-14.76,0.00,0.00,44,11.85,65,910.3,22.60,45.670,-0.64,0.00,0.000,4,2752,0,#####,#####,#####,0.00,#####,29.83,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,59.000,7968.0,-10,1,#####,1,#####,3,0.00,31.00,4,13,#####,0.00,#####,40.50,88888,2,5,7,8,
71,71,22/02/2021 21:31:15:413,427,424,2495,1,1,0,27.0,-11.88,0.00,0.00,44,0.00,65,910.3,22.60,45.670,-0.53,0.00,0.000,4,3752,0,#####,#####,#####,0.00,#####,36.11,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,69.000,7968.0,-8,1,#####,1,#####,7,0.00,31.00,7,18,#####,0.00,#####,44.00,88888,2,5,8,8,
72,72,22/02/2021 21:31:15:513,427,431,2495,1,1,0,27.0,-9.26,0.00,0.00,44,0.00,65,910.3,22.60,45.650,-0.42,0.00,0.000,4,3752,0,#####,#####,#####,0.00,#####,36.11,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,69.000,7968.0,-8,1,#####,1,#####,7,0.00,31.00,7,18,#####,0.00,#####,44.00,88888,2,5,8,8,
73,73,22/02/2021 21:31:15:612,427,431,2495,1,1,0,27.0,-7.20,0.00,0.00,44,0.00,65,910.3,22.60,45.650,-0.32,0.00,0.000,4,4212,0,#####,#####,#####,0.00,#####,37.29,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,65.000,7968.0,-5,1,#####,1,#####,3,0.00,31.00,10,13,#####,0.00,#####,51.00,88888,2,5,8,8,
74,74,22/02/2021 21:31:15:712,427,430,4186,1,1,0,27.0,-4.85,0.00,0.00,44,0.00,65,910.3,22.60,45.580,-0.22,0.00,0.000,4,4212,0,#####,#####,#####,0.00,#####,37.29,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,65.000,7968.0,-5,1,#####,1,#####,3,0.00,31.00,10,13,#####,0.00,#####,51.00,88888,0,5,8,8,
75,75,22/02/2021 21:31:15:812,427,429,4186,1,1,0,27.0,-3.05,0.00,0.00,44,0.00,65,910.3,22.60,45.580,-0.14,0.00,0.000,4,4796,0,#####,#####,#####,0.00,#####,20.80,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,4,49.000,7968.0,-7,1,#####,1,#####,1,0.00,31.00,0,13,#####,0.00,#####,45.00,88888,0,5,8,8,
76,76,22/02/2021 21:31:15:912,427,428,4186,1,1,0,27.0,-2.30,0.00,0.00,44,0.00,65,910.3,22.60,45.580,-0.10,0.00,0.000,4,4796,0,#####,#####,#####,0.00,#####,20.80,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,4,49.000,7968.0,-7,1,#####,1,#####,1,0.00,31.00,0,13,#####,0.00,#####,45.00,88888,0,5,8,8,
77,77,22/02/2021 21:31:16:10,427,434,4186,1,1,44,0.4,0.41,0.00,0.00,44,0.00,65,910.3,22.60,45.520,0.02,0.00,0.000,5,4331,0,#####,#####,#####,0.00,#####,31.79,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,4,50.000,7968.0,-12,1,#####,1,#####,0,0.00,31.00,0,11,#####,0.00,#####,7.50,88888,0,5,8,8,
78,78,22/02/2021 21:31:16:112,398,434,4186,2,1,44,14.9,7.58,0.00,0.00,44,0.74,65,910.3,22.60,45.500,0.34,0.00,0.000,5,4331,0,#####,#####,#####,0.00,#####,31.79,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,4,50.000,7968.0,-12,1,#####,1,#####,0,0.00,31.00,0,11,#####,0.00,#####,7.50,88888,1,5,8,8,
79,79,22/02/2021 21:31:16:212,368,415,3528,2,1,44,29.3,6.28,0.00,0.00,44,2.12,65,910.3,22.60,45.500,0.27,0.00,0.000,5,2816,0,#####,#####,#####,0.00,#####,31.79,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,4,58.000,7968.0,-15,1,#####,1,#####,0,0.00,31.00,0,11,#####,0.00,#####,21.50,88888,1,5,8,8,
80,80,22/02/2021 21:31:16:312,339,390,3528,2,1,44,43.8,4.79,0.00,0.00,22,3.64,65,910.3,22.60,45.470,0.20,0.00,0.000,5,2816,0,#####,#####,#####,0.00,#####,31.79,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,4,58.000,7968.0,-15,1,#####,1,#####,0,0.00,31.00,0,11,#####,0.00,#####,21.50,88888,1,5,8,9,
81,81,22/02/2021 21:31:16:412,362,364,3528,2,1,22,41.8,4.68,0.00,0.00,22,3.78,65,910.3,22.60,45.470,0.18,0.00,0.000,5,2302,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,4,56.000,7968.0,-16,1,#####,1,#####,0,0.00,31.00,0,11,#####,0.00,#####,21.50,88888,1,5,9,9,
82,82,22/02/2021 21:31:16:512,387,352,3528,2,1,22,39.7,7.08,0.00,0.00,22,3.66,65,910.3,22.60,45.470,0.26,0.00,0.000,5,2302,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,4,56.000,7968.0,-16,1,#####,1,#####,0,0.00,31.00,0,11,#####,0.00,#####,21.50,88888,0,5,9,9,
83,83,22/02/2021 21:31:16:612,412,363,3528,2,1,22,37.5,5.30,0.00,0.00,22,4.79,65,910.3,22.60,45.430,0.20,0.00,0.000,5,1955,0,#####,#####,#####,0.00,#####,38.86,#####,#####,#####,#####,15,#####,#####,39.000,79.00,0.00,4,61.000,7968.0,-14,1,#####,1,#####,2,0.00,31.00,0,11,#####,0.00,#####,21.50,88888,0,5,9,9,
84,84,22/02/2021 21:31:16:712,437,387,2111,2,2,22,35.4,2.95,0.00,0.00,22,7.09,65,910.3,22.60,45.420,0.12,0.00,0.000,5,1955,0,#####,#####,#####,0.00,#####,38.86,#####,#####,#####,#####,15,#####,#####,39.000,79.00,0.00,4,61.000,7968.0,-14,1,#####,1,#####,2,0.00,31.00,0,11,#####,0.00,#####,21.50,88888,2,5,9,9,
85,85,22/02/2021 21:31:16:812,462,414,2111,2,2,22,33.2,2.02,0.00,0.00,22,9.27,65,910.3,22.60,45.420,0.09,0.00,0.000,5,2068,0,#####,#####,#####,0.00,#####,39.25,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,4,67.000,7968.0,-10,1,#####,1,#####,3,0.00,31.00,0,12,#####,0.00,#####,21.50,88888,2,5,9,9,
86,86,22/02/2021 21:31:16:912,488,440,2111,2,2,22,31.1,1.61,0.00,0.00,22,11.30,65,910.3,22.60,45.420,0.07,0.00,0.000,5,2068,0,#####,#####,#####,0.00,#####,39.25,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,4,67.000,7968.0,-10,1,#####,1,#####,3,0.00,31.00,0,12,#####,0.00,#####,21.50,88888,2,5,9,9,
87,87,22/02/2021 21:31:17:10,513,470,2111,2,2,22,28.9,3.87,0.00,0.00,22,12.87,65,910.3,22.60,45.370,0.19,0.00,0.000,5,2840,0,#####,#####,#####,0.00,#####,46.32,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,4,75.000,7968.0,-7,1,#####,1,#####,3,0.00,31.00,0,13,#####,0.00,#####,25.50,88888,2,5,9,9,
88,88,22/02/2021 21:31:17:112,538,495,2111,2,2,22,26.8,6.86,0.00,0.00,22,14.06,65,910.3,22.61,45.360,0.36,0.00,0.000,5,2840,0,#####,#####,#####,0.00,#####,46.32,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,4,75.000,7968.0,-7,1,#####,1,#####,3,0.00,31.00,0,13,#####,0.00,#####,25.50,88888,3,5,9,9,
89,89,22/02/2021 21:31:17:212,563,520,2799,2,2,22,24.6,9.39,0.00,0.00,22,14.97,65,910.3,22.61,45.360,0.51,0.00,0.000,5,3134,0,#####,#####,#####,0.00,#####,50.63,#####,#####,#####,#####,15,#####,#####,39.000,79.00,0.00,2,79.000,7968.0,-5,1,#####,1,#####,7,0.00,31.00,-2,16,#####,0.00,#####,27.00,88888,2,5,9,9,
90,90,22/02/2021 21:31:17:312,588,546,2799,2,2,22,22.4,11.13,0.00,0.00,22,15.59,65,910.3,22.61,45.330,0.64,0.00,0.000,5,3134,0,#####,#####,#####,0.00,#####,50.63,#####,#####,#####,#####,15,#####,#####,39.000,79.00,0.00,2,79.000,7968.0,-5,1,#####,1,#####,7,0.00,31.00,-2,16,#####,0.00,#####,27.00,88888,2,5,9,10,
91,91,22/02/2021 21:31:17:412,577,570,2799,2,2,22,22.4,12.91,0.00,0.00,22,16.19,65,910.3,22.61,45.330,0.77,0.00,0.000,5,3424,0,#####,#####,#####,0.00,#####,52.20,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,80.000,7968.0,-4,1,#####,1,#####,10,0.00,31.00,-1,20,#####,0.00,#####,33.00,88888,2,5,10,10,
92,92,22/02/2021 21:31:17:512,565,586,2799,2,2,22,22.4,16.49,0.00,0.00,22,16.50,65,910.3,22.61,45.330,1.01,0.00,0.000,5,3424,0,#####,#####,#####,0.00,#####,52.20,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,80.000,7968.0,-4,1,#####,1,#####,10,0.00,31.00,-1,20,#####,0.00,#####,33.00,88888,2,5,10,10,
93,93,22/02/2021 21:31:17:612,553,581,2799,2,2,22,22.3,21.20,0.00,0.00,22,16.42,65,910.3,22.61,45.300,1.29,0.00,0.000,5,3271,0,#####,#####,#####,0.00,#####,58.09,#####,#####,#####,#####,15,#####,#####,39.000,79.00,0.00,2,82.000,7968.0,-3,1,#####,1,#####,12,0.00,31.00,2,24,#####,0.00,#####,27.50,88888,2,5,10,10,
94,94,22/02/2021 21:31:17:712,541,569,3296,2,2,22,22.3,24.03,0.00,0.00,22,16.16,65,910.3,22.61,45.100,1.43,0.00,0.000,5,3271,0,#####,#####,#####,0.00,#####,58.09,#####,#####,#####,#####,15,#####,#####,39.000,79.00,0.00,2,82.000,7968.0,-3,1,#####,1,#####,12,0.00,31.00,2,24,#####,0.00,#####,27.50,88888,2,5,10,10,
95,95,22/02/2021 21:31:17:812,529,556,3296,2,2,22,22.2,26.51,0.00,0.00,22,15.75,65,910.3,22.61,45.100,1.54,0.00,0.000,5,3124,0,#####,#####,#####,0.00,#####,63.19,#####,#####,#####,#####,15,#####,#####,39.000,79.00,0.00,2,82.000,7968.0,-3,1,#####,1,#####,14,0.00,31.00,-4,24,#####,0.00,#####,24.50,88888,2,5,10,10,
96,96,22/02/2021 21:31:17:912,517,542,3296,2,2,22,22.2,29.51,0.00,0.00,22,15.11,65,910.3,22.61,45.100,1.67,0.00,0.000,5,3124,0,#####,#####,#####,0.00,#####,63.19,#####,#####,#####,#####,15,#####,#####,39.000,79.00,0.00,2,82.000,7968.0,-3,1,#####,1,#####,14,0.00,31.00,-4,24,#####,0.00,#####,24.50,88888,2,5,10,10,
97,97,22/02/2021 21:31:18:10,505,529,3296,2,2,22,22.1,31.72,0.00,0.00,22,14.34,65,910.3,22.61,45.010,1.76,0.00,0.000,5,2967,0,#####,#####,#####,0.00,#####,66.72,#####,#####,#####,#####,15,#####,#####,39.000,79.00,0.00,2,83.000,7968.0,-3,1,#####,1,#####,14,0.00,31.00,-7,24,#####,0.00,#####,23.00,88888,2,5,10,10,
98,98,22/02/2021 21:31:18:112,492,515,3296,2,2,22,22.1,32.89,0.00,0.00,22,13.50,65,910.3,22.61,45.000,1.77,0.00,0.000,5,2967,0,#####,#####,#####,0.00,#####,66.72,#####,#####,#####,#####,15,#####,#####,39.000,79.00,0.00,2,83.000,7968.0,-3,1,#####,1,#####,14,0.00,31.00,-7,24,#####,0.00,#####,23.00,88888,2,5,10,10,
99,99,22/02/2021 21:31:18:212,480,503,2999,2,2,22,22.0,33.84,0.00,0.00,22,12.61,65,910.3,22.61,45.000,1.78,0.00,0.000,5,2814,0,#####,#####,#####,0.00,#####,67.51,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,82.000,7968.0,-4,1,#####,1,#####,14,0.00,31.00,-10,24,#####,0.00,#####,22.50,88888,2,5,10,10,
100,100,22/02/2021 21:31:18:312,468,490,2999,2,2,22,22.0,34.71,0.00,0.00,0,11.66,65,910.3,22.61,44.930,1.78,0.00,0.000,5,2814,0,#####,#####,#####,0.00,#####,67.51,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,82.000,7968.0,-4,1,#####,1,#####,14,0.00,31.00,-10,24,#####,0.00,#####,22.50,88888,2,5,10,11,
101,101,22/02/2021 21:31:18:412,467,477,2999,2,2,0,20.0,34.82,0.00,0.00,0,10.50,65,910.3,22.61,44.930,1.74,0.00,0.000,5,2687,0,#####,#####,#####,0.00,#####,65.94,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,82.000,7968.0,-4,1,#####,1,#####,13,0.00,31.00,-9,22,#####,0.00,#####,23.00,88888,2,5,11,11,
102,102,22/02/2021 21:31:18:512,465,468,2999,2,2,0,17.8,34.30,0.00,0.00,0,9.23,65,910.3,22.61,44.930,1.68,0.00,0.000,5,2687,0,#####,#####,#####,0.00,#####,65.94,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,82.000,7968.0,-4,1,#####,1,#####,13,0.00,31.00,-9,22,#####,0.00,#####,23.00,88888,2,5,11,11,
103,103,22/02/2021 21:31:18:612,464,464,2999,2,2,0,15.6,33.61,0.00,0.00,0,7.87,65,910.3,22.61,44.910,1.63,0.00,0.000,5,2656,0,#####,#####,#####,0.00,#####,62.02,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,81.000,7968.0,-4,1,#####,1,#####,12,0.00,31.00,-6,20,#####,0.00,#####,25.50,88888,2,5,11,11,
104,104,22/02/2021 21:31:18:712,462,463,2693,2,2,0,13.3,32.57,0.00,0.00,0,6.44,65,910.2,22.61,44.820,1.58,0.00,0.000,5,2656,0,#####,#####,#####,0.00,#####,62.02,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,81.000,7968.0,-4,1,#####,1,#####,12,0.00,31.00,-6,20,#####,0.00,#####,25.50,88888,2,5,11,11,
105,105,22/02/2021 21:31:18:812,461,460,2693,2,2,0,11.1,30.51,0.00,0.00,0,5.01,65,910.2,22.61,44.820,1.47,0.00,0.000,5,2656,0,#####,#####,#####,0.00,#####,53.38,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,79.000,7968.0,-5,1,#####,1,#####,8,0.00,31.00,-4,18,#####,0.00,#####,24.50,88888,2,5,11,11,
106,106,22/02/2021 21:31:18:912,459,459,2693,2,2,0,8.9,29.24,0.00,0.00,0,3.52,65,910.2,22.61,44.820,1.41,0.00,0.000,5,2656,0,#####,#####,#####,0.00,#####,53.38,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,79.000,7968.0,-5,1,#####,1,#####,8,0.00,31.00,-4,18,#####,0.00,#####,24.50,88888,2,5,11,11,
107,107,22/02/2021 21:31:19:10,458,457,2693,2,2,0,6.7,27.58,0.00,0.00,0,2.01,65,910.3,22.62,44.760,1.32,0.00,0.000,5,2643,0,#####,#####,#####,0.00,#####,46.71,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,75.000,7968.0,-6,1,#####,1,#####,5,0.00,31.00,-1,15,#####,0.00,#####,24.50,88888,2,5,11,11,
108,108,22/02/2021 21:31:19:112,456,455,2693,2,2,0,4.4,25.28,0.00,0.00,0,0.53,65,910.3,22.62,44.760,1.20,0.00,0.000,5,2643,0,#####,#####,#####,0.00,#####,46.71,#####,#####,#####,#####,14,#####,#####,39.000,79.00,0.00,2,75.000,7968.0,-6,1,#####,1,#####,5,0.00,31.00,-1,15,#####,0.00,#####,24.50,88888,2,5,11,11,
109,109,22/02/2021 21:31:19:212,455,452,2619,2,2,0,2.2,21.39,0.00,0.00,0,0.00,65,910.3,22.62,44.790,1.01,0.00,0.000,5,2618,0,#####,#####,#####,0.00,#####,40.03,#####,#####,#####,#####,14,#####,#####,39.000,78.00,0.00,2,69.000,7968.0,-9,1,#####,1,#####,2,0.00,31.00,-2,13,#####,0.00,#####,24.50,88888,2,5,11,11,
110,110,22/02/2021 21:31:19:312,453,450,2619,2,2,0,0.0,17.88,0.00,0.00,22,0.00,65,910.3,22.62,44.840,0.84,0.00,0.000,5,2618,0,#####,#####,#####,0.00,#####,40.03,#####,#####,#####,#####,14,#####,#####,39.000,78.00,0.00,2,69.000,7968.0,-9,1,#####,1,#####,2,0.00,31.00,-2,13,#####,0.00,#####,24.50,88888,2,5,11,12,
111,111,22/02/2021 21:31:19:412,461,448,2619,2,2,22,2.0,14.31,0.00,0.00,22,0.00,65,910.3,22.62,44.840,0.67,0.00,0.000,5,2591,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,14,#####,#####,39.000,78.00,0.00,2,60.000,7968.0,-11,1,#####,1,#####,1,0.00,31.00,1,11,#####,0.00,#####,24.00,88888,2,5,12,12,
112,112,22/02/2021 21:31:19:512,469,450,2619,2,2,22,4.1,11.36,0.00,0.00,22,0.00,65,910.3,22.62,44.840,0.54,0.00,0.000,5,2591,0,#####,#####,#####,0.00,#####,34.93,#####,#####,#####,#####,14,#####,#####,39.000,78.00,0.00,2,60.000,7968.0,-11,1,#####,1,#####,1,0.00,31.00,1,11,#####,0.00,#####,24.00,88888,2,5,12,12,
113,113,22/02/2021 21:31:19:612,478,454,2619,2,2,22,6.3,5.17,0.00,0.00,22,0.44,65,910.3,22.62,44.940,0.25,0.00,0.000,5,2512,0,#####,#####,#####,0.00,#####,27.87,#####,#####,#####,#####,15,#####,#####,39.000,78.00,0.00,2,56.000,7968.0,-14,1,#####,1,#####,0,0.00,31.00,2,11,#####,0.00,#####,25.50,88888,2,5,12,12,
114,114,22/02/2021 21:31:19:712,486,464,2619,2,2,22,8.5,0.20,0.00,0.00,22,1.38,65,910.3,22.62,44.940,0.01,0.00,0.000,5,2512,0,#####,#####,#####,0.00,#####,27.87,#####,#####,#####,#####,15,#####,#####,39.000,78.00,0.00,2,56.000,7968.0,-14,1,#####,1,#####,0,0.00,31.00,2,11,#####,0.00,#####,25.50,88888,2,5,12,12,
115,115,22/02/2021 21:31:19:812,495,474,2557,2,2,22,10.7,-2.33,0.00,0.00,22,2.54,65,910.3,22.62,45.000,-0.12,0.00,0.000,5,2713,0,#####,#####,#####,0.00,#####,26.30,#####,#####,#####,#####,14,#####,#####,39.000,78.00,0.00,2,52.000,7968.0,-15,1,#####,1,#####,0,0.00,31.00,4,11,#####,0.00,#####,26.00,88888,2,5,12,12,
116,116,22/02/2021 21:31:19:912,503,484,2557,2,2,22,12.9,-4.46,0.00,0.00,22,3.98,65,910.3,22.62,45.000,-0.23,0.00,0.000,5,2713,0,#####,#####,#####,0.00,#####,26.30,#####,#####,#####,#####,14,#####,#####,39.000,78.00,0.00,2,52.000,7968.0,-15,1,#####,1,#####,0,0.00,31.00,4,11,#####,0.00,#####,26.00,88888,2,5,12,12,
117,117,22/02/2021 21:31:20:10,512,494,2557,2,2,22,15.1,-6.17,0.00,0.00,22,5.69,65,910.3,22.62,45.090,-0.32,0.00,0.000,5,2763,0,#####,#####,#####,0.00,#####,30.62,#####,#####,#####,#####,14,#####,#####,39.000,78.00,0.00,2,51.000,7968.0,-15,1,#####,1,#####,0,0.00,31.00,9,11,#####,0.00,#####,27.50,88888,2,5,12,12,
118,118,22/02/2021 21:31:20:112,520,503,2557,2,2,22,17.3,-7.35,0.00,0.00,22,7.58,65,910.3,22.62,45.090,-0.39,0.00,0.000,5,2763,0,#####,#####,#####,0.00,#####,30.62,#####,#####,#####,#####,14,#####,#####,39.000,78.00,0.00,2,51.000,7968.0,-15,1,#####,1,#####,0,0.00,31.00,9,11,#####,0.00,#####,27.50,88888,2,5,12,12,
119,119,22/02/2021 21:31:20:212,529,513,2557,2,2,22,19.4,-7.42,0.00,0.00,22,9.62,65,910.3,22.62,45.120,-0.40,0.00,0.000,5,2898,0,#####,#####,#####,0.00,#####,36.90,#####,#####,#####,#####,14,#####,#####,39.000,78.00,0.00,2,57.000,7968.0,-9,1,#####,1,#####,3,0.00,31.00,5,11,#####,0.00,#####,29.00,88888,2,5,12,12,
120,120,22/02/2021 21:31:20:312,537,524,2919,2,2,22,21.6,-5.99,0.00,0.00,0,11.64,65,910.3,22.62,45.120,-0.33,0.00,0.000,5,2898,0,#####,#####,#####,0.00,#####,36.90,#####,#####,#####,#####,14,#####,#####,39.000,78.00,0.00,2,57.000,7968.0,-9,1,#####,1,#####,3,0.00,31.00,5,11,#####,0.00,#####,29.00,88888,2,5,12,13,
121,121,22/02/2021 21:31:20:412,530,536,2919,2,2,0,19.7,-4.56,0.00,0.00,0,13.21,65,910.3,22.62,45.060,-0.26,0.00,0.000,5,3107,0,#####,#####,#####,0.00,#####,44.75,#####,#####,#####,#####,14,#####,#####,39.000,78.00,0.00,2,76.000,7968.0,-6,1,#####,1,#####,7,0.00,31.00,7,13,#####,0.00,#####,35.00,88888,2,5,13,13,
122,122,22/02/2021 21:31:20:512,522,543,2919,2,2,0,17.5,3.51,0.00,0.00,0,13.72,65,910.3,22.62,45.060,0.20,0.00,0.000,5,3107,0,#####,#####,#####,0.00,#####,44.75,#####,#####,#####,#####,14,#####,#####,39.000,78.00,0.00,2,76.000,7968.0,-6,1,#####,1,#####,7,0.00,31.00,7,13,#####,0.00,#####,35.00,88888,2,5,13,13,
